record_id,localized_code,base_code,country_code,country,country_group,title,doc_type,category,document_family,role_family,owner_channel,mailbox_function,filename,related_docs,keywords,region_scope,language,is_localized,active,version,zip_internal_path,source_zip,filename_is_exact,dummy_url
PK-HR-033,PK-HR-033,HR-033,PK,Pakistan,Pakistan,Offer Approval and Preboarding Process,process,Recruitment,recruitment,,recruitment@company.com,recruitment,PK-HR-033_Offer_Approval_and_Preboarding_Process.docx,"PK-HR-030, PK-HR-032, PK-HR-034",Pakistan | Recruitment | Offer Approval and Preboarding Process,country_specific,English,True,True,1,Pakistan/PK-HR-033_Offer_Approval_and_Preboarding_Process.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-033_Offer_Approval_and_Preboarding_Process.docx
PK-HR-034,PK-HR-034,HR-034,PK,Pakistan,Pakistan,Onboarding First 30 Days Policy,policy,Onboarding,onboarding,,onboarding@company.com,onboarding,PK-HR-034_Onboarding_First_30_Days_Policy.docx,"PK-HR-033, PK-HR-035, PK-HR-039, PK-HR-049",Pakistan | Onboarding | Onboarding First 30 Days Policy,country_specific,English,True,True,1,Pakistan/PK-HR-034_Onboarding_First_30_Days_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-034_Onboarding_First_30_Days_Policy.docx
PK-HR-035,PK-HR-035,HR-035,PK,Pakistan,Pakistan,Probation Review and Confirmation Process,process,Onboarding,onboarding,,onboarding@company.com,onboarding,PK-HR-035_Probation_Review_and_Confirmation_Process.docx,"PK-HR-034, PK-HR-042, PK-HR-043",Pakistan | Onboarding | Probation Review and Confirmation Process,country_specific,English,True,True,1,Pakistan/PK-HR-035_Probation_Review_and_Confirmation_Process.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-035_Probation_Review_and_Confirmation_Process.docx
PK-HR-036,PK-HR-036,HR-036,PK,Pakistan,Pakistan,Remote Work Eligibility and Expectations Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,PK-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx,"PK-HR-037, PK-HR-038, PK-HR-039, PK-HR-040",Pakistan | HR Operations | Remote Work Eligibility and Expectations Policy,country_specific,English,True,True,1,Pakistan/PK-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx
PK-HR-037,PK-HR-037,HR-037,PK,Pakistan,Pakistan,Hybrid Work Coordination Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,PK-HR-037_Hybrid_Work_Coordination_Policy.docx,"PK-HR-036, PK-HR-038, PK-HR-049",Pakistan | HR Operations | Hybrid Work Coordination Policy,country_specific,English,True,True,1,Pakistan/PK-HR-037_Hybrid_Work_Coordination_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-037_Hybrid_Work_Coordination_Policy.docx
PK-HR-038,PK-HR-038,HR-038,PK,Pakistan,Pakistan,Working Hours and Availability Expectations,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,PK-HR-038_Working_Hours_and_Availability_Expectations.docx,"PK-HR-016, PK-HR-022, PK-HR-027, PK-HR-036",Pakistan | HR Operations | Working Hours and Availability Expectations,country_specific,English,True,True,1,Pakistan/PK-HR-038_Working_Hours_and_Availability_Expectations.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-038_Working_Hours_and_Availability_Expectations.docx
PK-HR-039,PK-HR-039,HR-039,PK,Pakistan,Pakistan,"IT Access, Identity, and Acceptable Use Policy",policy,HR Operations,hr_operations,,itsupport@company.com,it_support,PK-HR-039_IT_Access_Identity_and_Acceptable_Use_Policy.docx,"PK-HR-034, PK-HR-036, PK-HR-040, PK-HR-047","Pakistan | HR Operations | IT Access, Identity, and Acceptable Use Policy",country_specific,English,True,True,1,Pakistan/PK-HR-039_IT_Access_Identity_and_Acceptable_Use_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-039_IT_Access_Identity_and_Acceptable_Use_Policy.docx
PK-HR-040,PK-HR-040,HR-040,PK,Pakistan,Pakistan,Information Security Awareness for Employees,policy,HR Operations,hr_operations,,itsupport@company.com,it_support,PK-HR-040_Information_Security_Awareness_for_Employees.docx,"PK-HR-036, PK-HR-039, PK-HR-041, PK-HR-047",Pakistan | HR Operations | Information Security Awareness for Employees,country_specific,English,True,True,1,Pakistan/PK-HR-040_Information_Security_Awareness_for_Employees.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-040_Information_Security_Awareness_for_Employees.docx
PK-HR-041,PK-HR-041,HR-041,PK,Pakistan,Pakistan,Employee Records Management Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,PK-HR-041_Employee_Records_Management_Policy.docx,"PK-HR-010, PK-HR-030, PK-HR-039, PK-HR-047",Pakistan | HR Operations | Employee Records Management Policy,country_specific,English,True,True,1,Pakistan/PK-HR-041_Employee_Records_Management_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-041_Employee_Records_Management_Policy.docx
PK-HR-042,PK-HR-042,HR-042,PK,Pakistan,Pakistan,Manager Responsibilities in People Operations,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,PK-HR-042_Manager_Responsibilities_in_People_Operations.docx,"PK-HR-020, PK-HR-035, PK-HR-043, PK-HR-049",Pakistan | HR Operations | Manager Responsibilities in People Operations,country_specific,English,True,True,1,Pakistan/PK-HR-042_Manager_Responsibilities_in_People_Operations.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-042_Manager_Responsibilities_in_People_Operations.docx
PK-HR-043,PK-HR-043,HR-043,PK,Pakistan,Pakistan,Performance Improvement and Corrective Action Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,PK-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx,"PK-HR-001, PK-HR-003, PK-HR-004, PK-HR-042",Pakistan | Employee Relations | Performance Improvement and Corrective Action Policy,country_specific,English,True,True,1,Pakistan/PK-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx
PK-HR-044,PK-HR-044,HR-044,PK,Pakistan,Pakistan,Internal Mobility and Role Change Procedure,policy,HR Operations,hr_operations,,talentdevelopment@company.com,talent_development,PK-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx,"PK-HR-028, PK-HR-034, PK-HR-035, PK-HR-045",Pakistan | HR Operations | Internal Mobility and Role Change Procedure,country_specific,English,True,True,1,Pakistan/PK-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx
PK-HR-045,PK-HR-045,HR-045,PK,Pakistan,Pakistan,Learning and Development Support Policy,policy,HR Operations,hr_operations,,talentdevelopment@company.com,talent_development,PK-HR-045_Learning_and_Development_Support_Policy.docx,"PK-HR-009, PK-HR-014, PK-HR-044, PK-HR-046",Pakistan | HR Operations | Learning and Development Support Policy,country_specific,English,True,True,1,Pakistan/PK-HR-045_Learning_and_Development_Support_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-045_Learning_and_Development_Support_Policy.docx
PK-HR-046,PK-HR-046,HR-046,PK,Pakistan,Pakistan,"Recognition, Awards, and Spot Bonus Guidelines",guide,Benefits,benefits,,benefits@company.com,benefits,PK-HR-046_Recognition_Awards_and_Spot_Bonus_Guidelines.docx,"PK-HR-015, PK-HR-028, PK-HR-045","Pakistan | Benefits | Recognition, Awards, and Spot Bonus Guidelines",country_specific,English,True,True,1,Pakistan/PK-HR-046_Recognition_Awards_and_Spot_Bonus_Guidelines.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-046_Recognition_Awards_and_Spot_Bonus_Guidelines.docx
PK-HR-047,PK-HR-047,HR-047,PK,Pakistan,Pakistan,Offboarding and Exit Clearance Procedure,policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,PK-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,"PK-HR-012, PK-HR-018, PK-HR-039, PK-HR-048",Pakistan | Offboarding | Offboarding and Exit Clearance Procedure,country_specific,English,True,True,1,Pakistan/PK-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx
PK-HR-048,PK-HR-048,HR-048,PK,Pakistan,Pakistan,"Final Pay, Asset Return, and Separation Policy",policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,PK-HR-048_Final_Pay_Asset_Return_and_Separation_Policy.docx,"PK-HR-023, PK-HR-024, PK-HR-047","Pakistan | Offboarding | Final Pay, Asset Return, and Separation Policy",country_specific,English,True,True,1,Pakistan/PK-HR-048_Final_Pay_Asset_Return_and_Separation_Policy.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-048_Final_Pay_Asset_Return_and_Separation_Policy.docx
PK-HR-049,PK-HR-049,HR-049,PK,Pakistan,Pakistan,Common Employee Questions and Contact Guide,faq_guide,People Team,people_team,,peopleteam@company.com,people_operations,PK-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,"PK-HR-011, PK-HR-016, PK-HR-023, PK-HR-034",Pakistan | People Team | Common Employee Questions and Contact Guide,country_specific,English,True,True,1,Pakistan/PK-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-049_Common_Employee_Questions_and_Contact_Guide.docx
PK-HR-050,PK-HR-050,HR-050,PK,Pakistan,Pakistan,"Policy Exception, Approval, and Governance Framework",policy,Compliance,compliance,,compliance@company.com,compliance,PK-HR-050_Policy_Exception_Approval_and_Governance_Framework.docx,"PK-HR-004, PK-HR-006, PK-HR-026, PK-HR-049","Pakistan | Compliance | Policy Exception, Approval, and Governance Framework",country_specific,English,True,True,1,Pakistan/PK-HR-050_Policy_Exception_Approval_and_Governance_Framework.docx,hr_rag_50_pakistan_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-050_Policy_Exception_Approval_and_Governance_Framework.docx
PK-HR-051,PK-HR-051,HR-051,PK,Pakistan,Pakistan,Career Architecture - Data Analyst,career_architecture,Talent Development,talent_development,Data & Analytics,talentdevelopment@company.com,talent_development,PK-HR-051_Career_Architecture_Data_Analyst.docx,"PK-HR-035, PK-HR-042, PK-HR-049, PK-HR-050",Pakistan | Talent Development | Career Architecture - Data Analyst | Data & Analytics,country_specific,English,True,True,1,Pakistan/PK-HR-051_Career_Architecture_Data_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-051_Career_Architecture_Data_Analyst.docx
PK-HR-052,PK-HR-052,HR-052,PK,Pakistan,Pakistan,Career Architecture - Data Scientist,career_architecture,Talent Development,talent_development,Data Science,talentdevelopment@company.com,talent_development,PK-HR-052_Career_Architecture_Data_Scientist.docx,"PK-HR-035, PK-HR-042, PK-HR-049, PK-HR-050",Pakistan | Talent Development | Career Architecture - Data Scientist | Data Science,country_specific,English,True,True,1,Pakistan/PK-HR-052_Career_Architecture_Data_Scientist.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-052_Career_Architecture_Data_Scientist.docx
PK-HR-053,PK-HR-053,HR-053,PK,Pakistan,Pakistan,Career Architecture - Business Analyst,career_architecture,Talent Development,talent_development,Business Analysis,talentdevelopment@company.com,talent_development,PK-HR-053_Career_Architecture_Business_Analyst.docx,"PK-HR-035, PK-HR-042, PK-HR-049, PK-HR-050",Pakistan | Talent Development | Career Architecture - Business Analyst | Business Analysis,country_specific,English,True,True,1,Pakistan/PK-HR-053_Career_Architecture_Business_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-053_Career_Architecture_Business_Analyst.docx
PK-HR-054,PK-HR-054,HR-054,PK,Pakistan,Pakistan,Career Architecture - Engineering Manager,career_architecture,Talent Development,talent_development,Engineering Management,talentdevelopment@company.com,talent_development,PK-HR-054_Career_Architecture_Engineering_Manager.docx,"PK-HR-035, PK-HR-042, PK-HR-049, PK-HR-050",Pakistan | Talent Development | Career Architecture - Engineering Manager | Engineering Management,country_specific,English,True,True,1,Pakistan/PK-HR-054_Career_Architecture_Engineering_Manager.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-054_Career_Architecture_Engineering_Manager.docx
PK-HR-055,PK-HR-055,HR-055,PK,Pakistan,Pakistan,Career Architecture - Software Engineer,career_architecture,Talent Development,talent_development,Software Engineering,talentdevelopment@company.com,talent_development,PK-HR-055_Career_Architecture_Software_Engineer.docx,"PK-HR-035, PK-HR-042, PK-HR-049, PK-HR-050",Pakistan | Talent Development | Career Architecture - Software Engineer | Software Engineering,country_specific,English,True,True,1,Pakistan/PK-HR-055_Career_Architecture_Software_Engineer.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/pk/PK-HR-055_Career_Architecture_Software_Engineer.docx
US-HR-001,US-HR-001,HR-001,US,United States,USA,Workplace Respect Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,US-HR-001_Workplace_Respect_Policy.docx,"US-HR-002, US-HR-003, US-HR-005, US-HR-043",United States | Employee Relations | Workplace Respect Policy,country_specific,English,True,True,1,USA/US-HR-001_Workplace_Respect_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-001_Workplace_Respect_Policy.docx
US-HR-002,US-HR-002,HR-002,US,United States,USA,Professional Communication Standards,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,US-HR-002_Professional_Communication_Standards.docx,"US-HR-001, US-HR-003, US-HR-039, US-HR-049",United States | Employee Relations | Professional Communication Standards,country_specific,English,True,True,1,USA/US-HR-002_Professional_Communication_Standards.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-002_Professional_Communication_Standards.docx
US-HR-003,US-HR-003,HR-003,US,United States,USA,Anti-Harassment Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,US-HR-003_Anti_Harassment_Policy.docx,"US-HR-004, US-HR-005, US-HR-008, US-HR-043",United States | Employee Relations | Anti-Harassment Policy,country_specific,English,True,True,1,USA/US-HR-003_Anti_Harassment_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-003_Anti_Harassment_Policy.docx
US-HR-004,US-HR-004,HR-004,US,United States,USA,Non-Retaliation and Protected Reporting Policy,policy,Compliance,compliance,,compliance@company.com,compliance,US-HR-004_Non_Retaliation_and_Protected_Reporting_Policy.docx,"US-HR-003, US-HR-005, US-HR-007, US-HR-050",United States | Compliance | Non-Retaliation and Protected Reporting Policy,country_specific,English,True,True,1,USA/US-HR-004_Non_Retaliation_and_Protected_Reporting_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-004_Non_Retaliation_and_Protected_Reporting_Policy.docx
US-HR-005,US-HR-005,HR-005,US,United States,USA,Grievance Intake and Resolution Procedure,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,US-HR-005_Grievance_Intake_and_Resolution_Procedure.docx,"US-HR-001, US-HR-003, US-HR-004, US-HR-049",United States | Employee Relations | Grievance Intake and Resolution Procedure,country_specific,English,True,True,1,USA/US-HR-005_Grievance_Intake_and_Resolution_Procedure.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-005_Grievance_Intake_and_Resolution_Procedure.docx
US-HR-006,US-HR-006,HR-006,US,United States,USA,Conflict of Interest Disclosure Policy,policy,Compliance,compliance,,compliance@company.com,compliance,US-HR-006_Conflict_of_Interest_Disclosure_Policy.docx,"US-HR-007, US-HR-028, US-HR-050",United States | Compliance | Conflict of Interest Disclosure Policy,country_specific,English,True,True,1,USA/US-HR-006_Conflict_of_Interest_Disclosure_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-006_Conflict_of_Interest_Disclosure_Policy.docx
US-HR-007,US-HR-007,HR-007,US,United States,USA,Whistleblower Reporting Policy,policy,Compliance,compliance,,compliance@company.com,compliance,US-HR-007_Whistleblower_Reporting_Policy.docx,"US-HR-004, US-HR-006, US-HR-050",United States | Compliance | Whistleblower Reporting Policy,country_specific,English,True,True,1,USA/US-HR-007_Whistleblower_Reporting_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-007_Whistleblower_Reporting_Policy.docx
US-HR-008,US-HR-008,HR-008,US,United States,USA,Equal Opportunity and Non-Discrimination Policy,policy,Compliance,compliance,,compliance@company.com,compliance,US-HR-008_Equal_Opportunity_and_Non_Discrimination_Policy.docx,"US-HR-003, US-HR-009, US-HR-010, US-HR-029",United States | Compliance | Equal Opportunity and Non-Discrimination Policy,country_specific,English,True,True,1,USA/US-HR-008_Equal_Opportunity_and_Non_Discrimination_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-008_Equal_Opportunity_and_Non_Discrimination_Policy.docx
US-HR-009,US-HR-009,HR-009,US,United States,USA,"Diversity, Equity, and Inclusion Principles",policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,US-HR-009_Diversity_Equity_and_Inclusion_Principles.docx,"US-HR-001, US-HR-008, US-HR-029, US-HR-045","United States | Employee Relations | Diversity, Equity, and Inclusion Principles",country_specific,English,True,True,1,USA/US-HR-009_Diversity_Equity_and_Inclusion_Principles.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-009_Diversity_Equity_and_Inclusion_Principles.docx
US-HR-010,US-HR-010,HR-010,US,United States,USA,Accessibility and Workplace Accommodation Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,US-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx,"US-HR-008, US-HR-017, US-HR-021, US-HR-041",United States | HR Operations | Accessibility and Workplace Accommodation Policy,country_specific,English,True,True,1,USA/US-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx
US-HR-011,US-HR-011,HR-011,US,United States,USA,Benefits Eligibility Overview,policy,Benefits,benefits,,benefits@company.com,benefits,US-HR-011_Benefits_Eligibility_Overview.docx,"US-HR-012, US-HR-013, US-HR-014, US-HR-015",United States | Benefits | Benefits Eligibility Overview,country_specific,English,True,True,1,USA/US-HR-011_Benefits_Eligibility_Overview.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-011_Benefits_Eligibility_Overview.docx
US-HR-012,US-HR-012,HR-012,US,United States,USA,Benefits Enrollment and Life Event Changes,policy,Benefits,benefits,,benefits@company.com,benefits,US-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx,"US-HR-011, US-HR-013, US-HR-018, US-HR-047",United States | Benefits | Benefits Enrollment and Life Event Changes,country_specific,English,True,True,1,USA/US-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx
US-HR-013,US-HR-013,HR-013,US,United States,USA,"Medical, Dental, and Vision Benefits Guide",guide,Benefits,benefits,,benefits@company.com,benefits,US-HR-013_Medical_Dental_and_Vision_Benefits_Guide.docx,"US-HR-011, US-HR-012, US-HR-017","United States | Benefits | Medical, Dental, and Vision Benefits Guide",country_specific,English,True,True,1,USA/US-HR-013_Medical_Dental_and_Vision_Benefits_Guide.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-013_Medical_Dental_and_Vision_Benefits_Guide.docx
US-HR-014,US-HR-014,HR-014,US,United States,USA,Mental Health and Wellness Support Policy,policy,Benefits,benefits,,benefits@company.com,benefits,US-HR-014_Mental_Health_and_Wellness_Support_Policy.docx,"US-HR-011, US-HR-017, US-HR-018, US-HR-045",United States | Benefits | Mental Health and Wellness Support Policy,country_specific,English,True,True,1,USA/US-HR-014_Mental_Health_and_Wellness_Support_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-014_Mental_Health_and_Wellness_Support_Policy.docx
US-HR-015,US-HR-015,HR-015,US,United States,USA,Retirement Savings and Financial Wellbeing Policy,policy,Benefits,benefits,,benefits@company.com,benefits,US-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx,"US-HR-011, US-HR-028, US-HR-046",United States | Benefits | Retirement Savings and Financial Wellbeing Policy,country_specific,English,True,True,1,USA/US-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx
US-HR-016,US-HR-016,HR-016,US,United States,USA,Paid Time Off Accrual Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,US-HR-016_Paid_Time_Off_Accrual_Policy.docx,"US-HR-020, US-HR-021, US-HR-022, US-HR-038",United States | Leave | Paid Time Off Accrual Policy,country_specific,English,True,True,1,USA/US-HR-016_Paid_Time_Off_Accrual_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-016_Paid_Time_Off_Accrual_Policy.docx
US-HR-017,US-HR-017,HR-017,US,United States,USA,Sick Leave and Medical Absence Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,US-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx,"US-HR-010, US-HR-013, US-HR-020, US-HR-021",United States | Leave | Sick Leave and Medical Absence Policy,country_specific,English,True,True,1,USA/US-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx
US-HR-018,US-HR-018,HR-018,US,United States,USA,Parental Leave Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,US-HR-018_Parental_Leave_Policy.docx,"US-HR-012, US-HR-020, US-HR-021, US-HR-047",United States | Leave | Parental Leave Policy,country_specific,English,True,True,1,USA/US-HR-018_Parental_Leave_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-018_Parental_Leave_Policy.docx
US-HR-019,US-HR-019,HR-019,US,United States,USA,Bereavement Leave Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,US-HR-019_Bereavement_Leave_Policy.docx,"US-HR-020, US-HR-021, US-HR-047",United States | Leave | Bereavement Leave Policy,country_specific,English,True,True,1,USA/US-HR-019_Bereavement_Leave_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-019_Bereavement_Leave_Policy.docx
US-HR-020,US-HR-020,HR-020,US,United States,USA,"Leave Approval, Documentation, and Scheduling Rules",policy,Leave,leave,,peopleteam@company.com,people_operations,US-HR-020_Leave_Approval_Documentation_and_Scheduling_Rules.docx,"US-HR-016, US-HR-017, US-HR-018, US-HR-019","United States | Leave | Leave Approval, Documentation, and Scheduling Rules",country_specific,English,True,True,1,USA/US-HR-020_Leave_Approval_Documentation_and_Scheduling_Rules.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-020_Leave_Approval_Documentation_and_Scheduling_Rules.docx
US-HR-021,US-HR-021,HR-021,US,United States,USA,Extended Leave and Return-to-Work Procedure,policy,Leave,leave,,peopleteam@company.com,people_operations,US-HR-021_Extended_Leave_and_Return_to_Work_Procedure.docx,"US-HR-010, US-HR-017, US-HR-018, US-HR-020",United States | Leave | Extended Leave and Return-to-Work Procedure,country_specific,English,True,True,1,USA/US-HR-021_Extended_Leave_and_Return_to_Work_Procedure.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-021_Extended_Leave_and_Return_to_Work_Procedure.docx
US-HR-022,US-HR-022,HR-022,US,United States,USA,U.S. Holiday Observance Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,US-HR-022_U_S_Holiday_Observance_Policy.docx,"US-HR-016, US-HR-020, US-HR-038",United States | Leave | U.S. Holiday Observance Policy,country_specific,English,True,True,1,USA/US-HR-022_U_S_Holiday_Observance_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-022_U_S_Holiday_Observance_Policy.docx
US-HR-023,US-HR-023,HR-023,US,United States,USA,Payroll Schedule and Pay Statement Review Policy,process,Payroll,payroll,,payroll@company.com,payroll,US-HR-023_Payroll_Schedule_and_Pay_Statement_Review_Policy.docx,"US-HR-024, US-HR-027, US-HR-048, US-HR-049",United States | Payroll | Payroll Schedule and Pay Statement Review Policy,country_specific,English,True,True,1,USA/US-HR-023_Payroll_Schedule_and_Pay_Statement_Review_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-023_Payroll_Schedule_and_Pay_Statement_Review_Policy.docx
US-HR-024,US-HR-024,HR-024,US,United States,USA,Payroll Corrections and Escalation Procedure,policy,Payroll,payroll,,payroll@company.com,payroll,US-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx,"US-HR-023, US-HR-025, US-HR-027, US-HR-048",United States | Payroll | Payroll Corrections and Escalation Procedure,country_specific,English,True,True,1,USA/US-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx
US-HR-025,US-HR-025,HR-025,US,United States,USA,Expense Reimbursement Policy,policy,Payroll,payroll,,payroll@company.com,payroll,US-HR-025_Expense_Reimbursement_Policy.docx,"US-HR-024, US-HR-026, US-HR-049",United States | Payroll | Expense Reimbursement Policy,country_specific,English,True,True,1,USA/US-HR-025_Expense_Reimbursement_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-025_Expense_Reimbursement_Policy.docx
US-HR-026,US-HR-026,HR-026,US,United States,USA,Travel and Business Expense Approval Rules,policy,Payroll,payroll,,payroll@company.com,payroll,US-HR-026_Travel_and_Business_Expense_Approval_Rules.docx,"US-HR-025, US-HR-049, US-HR-050",United States | Payroll | Travel and Business Expense Approval Rules,country_specific,English,True,True,1,USA/US-HR-026_Travel_and_Business_Expense_Approval_Rules.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-026_Travel_and_Business_Expense_Approval_Rules.docx
US-HR-027,US-HR-027,HR-027,US,United States,USA,"Overtime, Timekeeping, and Attendance Policy",policy,Payroll,payroll,,payroll@company.com,payroll,US-HR-027_Overtime_Timekeeping_and_Attendance_Policy.docx,"US-HR-023, US-HR-024, US-HR-038","United States | Payroll | Overtime, Timekeeping, and Attendance Policy",country_specific,English,True,True,1,USA/US-HR-027_Overtime_Timekeeping_and_Attendance_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-027_Overtime_Timekeeping_and_Attendance_Policy.docx
